,Unnamed: 0,brand,channel,grp,regions,target,tot_ad_len,wgt_rat
9567,9567,PARAGON STIMULUS,STAR Plus,2.49,HSM (U),CS 22+ A,40,0.62
9568,9568,QUAKER HOME STYLE MASALA OATS,STAR Plus,2.49,WEST (U),CS 15+,80,0.31
9569,9569,LEHAR KURKURE MASALA MUNCH,STAR Plus,2.49,HSM (U+R),CS F 22-50 BCD,100,0.25
9570,9570,AMUL EPIC SWEETHEART,STAR Plus,2.49,HSM (U),CS M 31-50 A,45,0.55
9571,9571,MUTHOOT FINCORP LOAN AGAINST GOLD,STAR Plus,2.49,ALL INDIA (U),CS M 22-40 A,100,0.25
9572,9572,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,2.49,HSM (U),CS 15-40 AB,75,0.33
9573,9573,ORAL B NEEM EXTRACT,STAR Plus,2.49,ALL INDIA (U),CS M 22-50 AB,100,0.25
9574,9574,MX PLAYER,STAR Plus,2.49,HSM (U+R),CS 22-50 BCD,90,0.28
9575,9575,VANISH OXI ACTION,STAR Plus,2.49,ALL INDIA (U),CS M 22-50 AB,80,0.31
9576,9576,ODOMOS FABRIC ROLL-ON,STAR Plus,2.49,HSM (U+R),CS 15-30 ABC,30,0.83
9577,9577,ACKO.COM,STAR Plus,2.49,HSM (U),CS M 22+ AB,75,0.33
9578,9578,ASIAN PAINTS ACE SHYNE,STAR Plus,2.5,MEGA CITIES,CS 15-21 AB,75,0.33
9579,9579,PARLE HIDE & SEEK PLATINA COLLECTION,STAR Plus,2.5,ALL INDIA (U),CS F 22-50 A,80,0.31
9580,9580,ORAL B NEEM EXTRACT,STAR Plus,2.5,HSM (U+R),CS 15+,100,0.25
9581,9581,VICKS BABYRUB,STAR Plus,2.5,ALL INDIA (U),CS M 15-40,90,0.28
9582,9582,SUZUKI ACCESS 125,STAR Plus,2.5,NORTH WEST (U+R),CS F 22-40,30,0.83
9583,9583,WHISPER CHOICE ALOE VERA FRESHNESS,STAR Plus,2.5,HSM (U),CS F 15-40 ABC,50,0.5
9584,9584,PARAGON STIMULUS,STAR Plus,2.5,HSM (U),CS 31-50 AB,40,0.62
9585,9585,ASIAN PAINTS ACE SHYNE,STAR Plus,2.5,HSM (U),CS F 22-40 A,75,0.33
9586,9586,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,2.5,HSM (U),CS F 15-30 A,75,0.33
9587,9587,PARLE HIDE & SEEK PLATINA COLLECTION,STAR Plus,2.5,ALL INDIA (U),CS 31-50 A,80,0.31
9588,9588,PARAGON STIMULUS,STAR Plus,2.5,HSM (U),CS 22-50 AB,40,0.62
9589,9589,AMUL GULKANDI KULFI,STAR Plus,2.5,HSM (U+R),CS 15-30 ABC,45,0.56
9590,9590,COLGATE SUPER FLEXI,STAR Plus,2.5,HSM (U),CS 22-50 AB,60,0.42
9591,9591,BRIT MARIEGOLD,STAR Plus,2.5,HSM (U),CS 22+ ABC,120,0.21
9592,9592,BRIT GOODDAY BISCUITS,STAR Plus,2.5,MEGA CITIES,CS 15-21 AB,210,0.12
9593,9593,PATANJALI BISCUITS,STAR Plus,2.5,MEGA CITIES,CS M 31+ A,30,0.83
9594,9594,PARAGON STIMULUS,STAR Plus,2.5,HSM (U),CS 22-30 AB,40,0.62
9595,9595,MUTHOOT FINCORP LOAN AGAINST GOLD,STAR Plus,2.5,ALL INDIA (U),CS M 22+ A,100,0.25
9596,9596,HARPIC FLUSHMATIC,STAR Plus,2.5,MEGA CITIES,CS M 31+ A,120,0.21
9597,9597,MUTHOOT FINCORP LOAN AGAINST GOLD,STAR Plus,2.5,HSM (U+R),CS F 22-30 AB,100,0.25
9598,9598,DABUR PUDIN HARA,STAR Plus,2.5,HSM (U),CS F 15-40 AB,10,2.5
9599,9599,PURE IT COPPER RO,STAR Plus,2.5,ALL INDIA (U+R),CS M 22-40 AB,160,0.16
9600,9600,DABUR PUDIN HARA,STAR Plus,2.5,HSM (U),CS F 22-50 A,10,2.5
9601,9601,PARAGON SOLEA,STAR Plus,2.5,HSM (U+R),CS M 22+ BCD,120,0.21
9602,9602,PARLE HIDE & SEEK PLATINA COLLECTION,STAR Plus,2.5,ALL INDIA (U),CS 22+ A,80,0.31
9603,9603,PARLE HIDE & SEEK PLATINA COLLECTION,STAR Plus,2.5,ALL INDIA (U),CS F 15-40 AB,80,0.31
9604,9604,SUZUKI ACCESS 125,STAR Plus,2.5,HSM (U+R),CS 22+ AB,30,0.83
9605,9605,PATANJALI KESH KANTI SHAMPOO,STAR Plus,2.5,ALL INDIA (U+R),CS F 22+,25,1.0
9606,9606,PARAGON SOLEA,STAR Plus,2.5,ALL INDIA (U+R),CS M 31-50 AB,120,0.21
9607,9607,ASIAN PAINTS ACE SHYNE,STAR Plus,2.5,HSM (U+R),CS F 22-30 AB,75,0.33
9608,9608,MINISTRY OF HEALTH & FAMILY WELFARE,STAR Plus,2.5,MEGA CITIES,CS M 22-50 A,190,0.13
9609,9609,ASIAN PAINTS ACE SHYNE,STAR Plus,2.5,HSM (U),CS M 15-40 ABC,75,0.33
9610,9610,ASIAN PAINTS TRACTOR EMULSION SHYNE,STAR Plus,2.5,HSM (U),CS M 15+ AB,75,0.33
9611,9611,COLGATE SWARNA VEDSHAKTI,STAR Plus,2.5,HSM (U+R),CS F 22-40 BCD,90,0.28
9612,9612,PATANJALI NATURAL BEAUTY PRODUCTS,STAR Plus,2.5,MEGA CITIES,CS 15+ AB,60,0.42
9613,9613,ORAL B NEEM EXTRACT,STAR Plus,2.5,ALL INDIA (U),CS 31-50 A,100,0.25
9614,9614,PATANJALI BISCUITS,STAR Plus,2.5,ALL INDIA (U),CS 22-40 ABC,30,0.83
9615,9615,MUTHOOT FINCORP LOAN AGAINST GOLD,STAR Plus,2.5,MUM DEL KOL,CS 22-50 AB,100,0.25
9616,9616,GILLETTE VENUS 3,STAR Plus,2.5,HSM (U),CS 22-50 AB,30,0.83
9617,9617,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,2.5,HSM (U),CS 22+ AB,75,0.33
9618,9618,BRIT MARIEGOLD,STAR Plus,2.5,HSM (U),CS 22-50 AB,120,0.21
9619,9619,KINGFISHER MINERAL WATER,STAR Plus,2.5,ALL INDIA (U+R),CS 22-40 AB,195,0.13
9620,9620,CELLO PURO COLD WATER BOTTLES,STAR Plus,2.5,ALL INDIA (U),CS M 15-40 ABC,130,0.19
9621,9621,VICKS BABYRUB,STAR Plus,2.51,HSM (U+R),CS 15+ BCD,90,0.28
9622,9622,SUZUKI ACCESS 125,STAR Plus,2.51,ALL INDIA (U),CS 22-40 AB,30,0.84
9623,9623,ASIAN PAINTS ACE SHYNE,STAR Plus,2.51,NORTH WEST (U+R),CS F 22-40,75,0.33
9624,9624,BRIT MARIEGOLD,STAR Plus,2.51,HSM (U),CS F 22-50 A,120,0.21
9625,9625,AMUL EPIC SWEETHEART,STAR Plus,2.51,NORTH WEST (U),CS 15+,45,0.56
9626,9626,AMUL ICE CREAM,STAR Plus,2.51,ALL INDIA (U+R),CS M 31-50 AB,75,0.33
9627,9627,ASIAN PAINTS TRACTOR EMULSION SHYNE,STAR Plus,2.51,HSM (U),CS F 31+ A,75,0.33
9628,9628,MUTHOOT FINCORP LOAN AGAINST GOLD,STAR Plus,2.51,HSM (U+R),CS 22-50 AB,100,0.25
9629,9629,MOOV PAIN BALM,STAR Plus,2.51,HSM (U+R),CS M 15-40 ABC,150,0.17
9630,9630,GILLETTE VENUS 3,STAR Plus,2.51,HSM (U),CS 22-40 AB,30,0.84
9631,9631,PATANJALI NATURAL BEAUTY PRODUCTS,STAR Plus,2.51,HSM (U+R),CS 15-30 AB,60,0.42
9632,9632,EVEREST TIKHALAL,STAR Plus,2.51,HSM (U+R),CS M 22-50 ABC,70,0.36
9633,9633,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,2.51,HSM 1 MN+,CS F 22-40 AB,75,0.33
9634,9634,TIME KIDS-PS,STAR Plus,2.51,MEGA CITIES,CS F 31-40 AB,60,0.42
9635,9635,BRIT MARIEGOLD,STAR Plus,2.51,HSM (U),CS 22+ AB,120,0.21
9636,9636,CELLO PURO COLD WATER BOTTLES,STAR Plus,2.51,HSM (U+R),CS M 15-40,130,0.19
9637,9637,ACKO.COM,STAR Plus,2.51,HSM (U),CS M 31-50 A,75,0.33
9638,9638,VICKS INHALER,STAR Plus,2.51,HSM (U+R),CS M 15-30 BCD,165,0.15
9639,9639,PARAGON STIMULUS,STAR Plus,2.51,NORTH WEST (U),CS 15-40 AB,40,0.63
9640,9640,PARLE HIDE & SEEK PLATINA COLLECTION,STAR Plus,2.51,MUM DEL KOL,CS F 22-40 AB,80,0.31
9641,9641,PATANJALI COW GHEE/COW MILK,STAR Plus,2.51,HSM (U+R),CS M 15-30 BCD,75,0.33
9642,9642,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,2.51,NORTH WEST (U),CS 15-40 AB,75,0.33
9643,9643,EVEREST TIKHALAL,STAR Plus,2.51,HSM (U+R),CS M 22-60 ABC,70,0.36
9644,9644,AMUL COOKIE SUB,STAR Plus,2.51,MEGA CITIES,CS M 22-40 AB,45,0.56
9645,9645,ORAL B NEEM EXTRACT,STAR Plus,2.51,HSM (U+R),CS M 22-60 ABC,100,0.25
9646,9646,PATANJALI BISCUITS,STAR Plus,2.51,ALL INDIA (U),CS 15+ ABC,30,0.84
9647,9647,PATANJALI HONEY,STAR Plus,2.51,ALL INDIA (U+R),CS 15+,90,0.28
9648,9648,PARAGON STIMULUS,STAR Plus,2.51,HSM (EXCL. WB) (U),CS 15-40 AB,40,0.63
9649,9649,VICKS INHALER,STAR Plus,2.51,ALL INDIA (U+R),CS M 15-30 AB,165,0.15
9650,9650,PARAGON OFFICE CHAPPALS&SANDAL,STAR Plus,2.51,MUM,CS M 15-30 AB,180,0.14
9651,9651,SUZUKI ACCESS 125,STAR Plus,2.51,ALL INDIA (U),CS 15-40 AB,30,0.84
9652,9652,ASIAN PAINTS TRACTOR EMULSION SHYNE,STAR Plus,2.51,HSM (U),CS M 22+ ABC,75,0.34
9653,9653,VANISH OXI ACTION,STAR Plus,2.51,HSM (U+R),CS 22-50 BCD,80,0.31
9654,9654,LEHAR KURKURE MASALA MUNCH,STAR Plus,2.51,HSM (U+R),CS 2+,100,0.25
9655,9655,LEHAR KURKURE MASALA MUNCH,STAR Plus,2.51,HSM (U+R),CS M 22-50 AB,100,0.25
9656,9656,ORAL B NEEM EXTRACT,STAR Plus,2.51,HSM (U+R),CS 22-50 BCD,100,0.25
9657,9657,KINGFISHER MINERAL WATER,STAR Plus,2.51,MEGA CITIES,CS 15-40 AB,195,0.13
9658,9658,ODOMOS FABRIC ROLL-ON,STAR Plus,2.52,ALL INDIA (U+R),CS M 22-40 A,30,0.84
9659,9659,PURE IT COPPER RO,STAR Plus,2.52,ALL INDIA (U+R),CS M 22-50 AB,160,0.16
9660,9660,GILLETTE VENUS 3,STAR Plus,2.52,HSM (EXCL. WB MAH ASSAM GUJ ODISHA) (U+R),CS F 22+ ABC,30,0.84
9661,9661,ACKO.COM,STAR Plus,2.52,HSM (U),CS 2+,75,0.34
9662,9662,GILLETTE VENUS 3,STAR Plus,2.52,HSM (U+R),CS F 22-50 AB,30,0.84
9663,9663,BRIT MARIEGOLD,STAR Plus,2.52,HSM (U),CS 31-50 ABC,120,0.21
9664,9664,PATANJALI FACE WASH,STAR Plus,2.52,HSM (U),CS M 22-50 ABC,40,0.63
9665,9665,MUTHOOT FINCORP LOAN AGAINST GOLD,STAR Plus,2.52,DEL GUJ MAH (U),CS M 15-40 AB,100,0.25
9666,9666,COLGATE SUPER FLEXI,STAR Plus,2.52,HSM (U),CS 41-60 AB,60,0.42
9667,9667,PATANJALI BISCUITS,STAR Plus,2.52,ALL INDIA (U),CS 15-40 AB,30,0.84
9668,9668,EVEREST TIKHALAL,STAR Plus,2.52,HSM (U+R),CS 2+,70,0.36
9669,9669,SUZUKI ACCESS 125,STAR Plus,2.52,HSM (U+R),CS M 31-50 AB,30,0.84
9670,9670,PATANJALI FACE WASH,STAR Plus,2.52,HSM (U),CS M 31-50 AB,40,0.63
9671,9671,PARAGON STIMULUS,STAR Plus,2.52,WEST (U),CS 15+,40,0.63
9672,9672,AMUL COOKIE SUB,STAR Plus,2.52,ALL INDIA (U),CS 15-40 ABC,45,0.56
9673,9673,PATANJALI FACE WASH,STAR Plus,2.52,HSM (U),CS M 22+ ABC,40,0.63
9674,9674,VICKS ACTION 500 ADVANCED,STAR Plus,2.52,MEGA CITIES,CS M 22-40 A,105,0.24
9675,9675,ASIAN PAINTS ACE SHYNE,STAR Plus,2.52,ALL INDIA 1 MN+,CS 2+,75,0.34
9676,9676,AMUL COOKIE SUB,STAR Plus,2.52,HSM (U+R),CS 31+,45,0.56
9677,9677,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,2.52,HSM (U),CS 31+ AB,75,0.34
9678,9678,ORAL B NEEM EXTRACT,STAR Plus,2.52,ALL INDIA (U),CS M 22-40 AB,100,0.25
9679,9679,COLGATE SUPER FLEXI,STAR Plus,2.52,HSM (EXCL. WB) (U),CS 22-40 AB,60,0.42
9680,9680,PATANJALI FACE WASH,STAR Plus,2.52,HSM (U),CS M 15+ ABC,40,0.63
9681,9681,LEHAR KURKURE MASALA MUNCH,STAR Plus,2.52,HSM (U+R),CS M 31-50 CD,100,0.25
9682,9682,PARAGON STIMULUS,STAR Plus,2.52,HSM (U),CS 22+ AB,40,0.63
9683,9683,ASIAN PAINTS TRACTOR EMULSION SHYNE,STAR Plus,2.52,HSM (U),CS 22-40 AB,75,0.34
9684,9684,AMUL COOKIE SUB,STAR Plus,2.52,ALL INDIA (U),CS M 22-40 AB,45,0.56
9685,9685,ASIAN PAINTS ACE SHYNE,STAR Plus,2.52,HSM (U),CS M 22-40 ABC,75,0.34
9686,9686,QUAKER HOME STYLE MASALA OATS,STAR Plus,2.52,HSM (U),CS M 31-50 AB,80,0.32
9687,9687,PATANJALI BISCUITS,STAR Plus,2.52,ALL INDIA (U),CS M 31-50 A,30,0.84
9688,9688,LINC PENTONIC,STAR Plus,2.52,MEGA CITIES,CS M 22-40 A,120,0.21
9689,9689,COLGATE SUPER FLEXI,STAR Plus,2.52,HSM (U),CS 31-50 A,60,0.42
9690,9690,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,2.52,HSM (U),CS F 22-30 ABC,75,0.34
9691,9691,ORAL B NEEM EXTRACT,STAR Plus,2.52,ALL INDIA (U),CS 15+ ABC,100,0.25
9692,9692,AMUL GULKANDI KULFI,STAR Plus,2.52,HSM (U+R),CS M 22-60 ABC,45,0.56
9693,9693,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,2.52,HSM (U),CS F 22-40 ABC,75,0.34
9694,9694,MUTHOOT FINCORP LOAN AGAINST GOLD,STAR Plus,2.52,HSM (U),CS 15-40 ABC,100,0.25
9695,9695,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,2.52,HSM (U),CS F 31-40 ABC,75,0.34
9696,9696,GILLETTE VENUS 3,STAR Plus,2.52,NORTH WEST (U+R),CS F 22-40,30,0.84
9697,9697,ACKO.COM,STAR Plus,2.53,HSM (U),CS 15-40 BCD,75,0.34
9698,9698,RASNA DESI MASALA,STAR Plus,2.53,ALL INDIA (U+R),CS M 22-40 A,60,0.42
9699,9699,AMAZON FIRE TV STICK,STAR Plus,2.53,HSM (R),CS F 15+ BCD,165,0.15
9700,9700,PATANJALI KACHI GHANI MUSTARD OIL,STAR Plus,2.53,ALL INDIA (U+R),CS 22-40 ABC,100,0.25
9701,9701,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,2.53,HSM (EXCL. NORTH EAST) (U),CS F 22-40 ABC,75,0.34
9702,9702,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,2.53,HSM (U),CS F 31-40 AB,75,0.34
9703,9703,ASIAN PAINTS ACE SHYNE,STAR Plus,2.53,HSM (U+R),CS F 15+ AB,75,0.34
9704,9704,GILLETTE VENUS 3,STAR Plus,2.53,HSM (U),CS 22-30 AB,30,0.84
9705,9705,LINC PENTONIC,STAR Plus,2.53,MEGA CITIES,CS M 15-40 AB,120,0.21
9706,9706,VANISH OXI ACTION,STAR Plus,2.53,ALL INDIA (U),CS M 31-50 A,80,0.32
9707,9707,ACKO.COM,STAR Plus,2.53,HSM (U),CS 22-40 ABC,75,0.34
9708,9708,BRIT GOODDAY BISCUITS,STAR Plus,2.53,ALL INDIA (U+R),CS 15-30 ABC,210,0.12
9709,9709,COLGATE SUPER FLEXI,STAR Plus,2.53,HSM (U),CS 22-50 A,60,0.42
9710,9710,RASNA DESI MASALA,STAR Plus,2.53,ALL INDIA (U+R),CS F 22-40 AB,60,0.42
9711,9711,PARAGON STIMULUS,STAR Plus,2.53,HSM (U),CS 31+ AB,40,0.63
9712,9712,VICKS ACTION 500 ADVANCED,STAR Plus,2.53,ALL INDIA (U+R),CS M 15-30 AB,105,0.24
9713,9713,AMUL ICE CREAM,STAR Plus,2.53,ALL INDIA (U+R),CS F 22+,75,0.34
9714,9714,HARPIC FLUSHMATIC,STAR Plus,2.53,ALL INDIA (U+R),CS 22-40 AB,120,0.21
9715,9715,PATANJALI BISCUITS,STAR Plus,2.53,MEGA CITIES,CS M 22-40 A,30,0.84
9716,9716,ASIAN PAINTS TRACTOR EMULSION SHYNE,STAR Plus,2.53,HSM (U),CS M 22+ AB,75,0.34
9717,9717,ACKO.COM,STAR Plus,2.53,HSM (U),CS 15-21 AB,75,0.34
9718,9718,VEET COLD WAX STRIP,STAR Plus,2.53,HSM (U+R),CS M 15-40 ABC,60,0.42
9719,9719,MUTHOOT FINCORP LOAN AGAINST GOLD,STAR Plus,2.53,HSM (U+R),CS 22+ AB,100,0.25
9720,9720,QUAKER HOME STYLE MASALA OATS,STAR Plus,2.53,HSM (EXCL. WB) (U),CS F 22-50 ABC,80,0.32
9721,9721,HARPIC FLUSHMATIC,STAR Plus,2.53,HSM (U+R),CS M 22-50,120,0.21
9722,9722,PATANJALI NATURAL BEAUTY PRODUCTS,STAR Plus,2.53,ALL INDIA (U),CS 15-30 AB,60,0.42
9723,9723,PARAGON SOLEA,STAR Plus,2.53,HSM (U+R),CS M 22-50 BCD,120,0.21
9724,9724,BRIT MARIEGOLD,STAR Plus,2.53,HSM (U),CS 31+ AB,120,0.21
9725,9725,PATANJALI KACHI GHANI MUSTARD OIL,STAR Plus,2.53,ALL INDIA (U+R),CS 15+ ABC,100,0.25
9726,9726,ACKO.COM,STAR Plus,2.53,HSM (EXCL. NORTH EAST) (U),CS 22-40 A,75,0.34
9727,9727,TIME KIDS-PS,STAR Plus,2.53,HSM (U+R),CS M 22-50,60,0.42
9728,9728,PARAGON SOLEA,STAR Plus,2.53,ALL INDIA (U+R),CS 15+ AB,120,0.21
9729,9729,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,2.53,HSM (U),CS 22-50 AB,75,0.34
9730,9730,VICKS COUGH DROPS,STAR Plus,2.53,MEGA CITIES,CS M 31+ A,95,0.27
9731,9731,PARAGON STIMULUS,STAR Plus,2.54,HSM (U),CS 22-60 AB,40,0.63
9732,9732,LINC PENTONIC,STAR Plus,2.54,MUM,CS M 15-30 AB,120,0.21
9733,9733,ICICI PRUDENTIAL LIFE INSURANCE,STAR Plus,2.54,WB (U),CS M 22-50 AB,100,0.25
9734,9734,AMUL COOKIE SUB,STAR Plus,2.54,HSM (U+R),CS 22-40 ABC,45,0.56
9735,9735,AMUL EPIC SWEETHEART,STAR Plus,2.54,HSM (U),CS 31-50 ABC,45,0.56
9736,9736,GOLDIEE SPICES,STAR Plus,2.54,HSM (U+R),CS M 31-50 CD,150,0.17
9737,9737,VICKS COUGH DROPS,STAR Plus,2.54,MEGA CITIES,CS M 22-40 AB,95,0.27
9738,9738,BRIT MARIEGOLD,STAR Plus,2.54,HSM (U),CS 31-40 AB,120,0.21
9739,9739,COLGATE SUPER FLEXI,STAR Plus,2.54,HSM (EXCL. WB) (U),CS 15-40 AB,60,0.42
9740,9740,ASIAN PAINTS ACE SHYNE,STAR Plus,2.54,ALL INDIA (U),CS F 15-30 AB,75,0.34
9741,9741,MX PLAYER,STAR Plus,2.54,HSM (U+R),CS M 22-50 ABC,90,0.28
9742,9742,PARLE HIDE & SEEK PLATINA COLLECTION,STAR Plus,2.54,HSM (U),CS M 15-40 B,80,0.32
9743,9743,BRIT PURE MAGIC CHOCOLUSH,STAR Plus,2.54,HSM (U),CS 31-50 ABC,75,0.34
9744,9744,ORAL B NEEM EXTRACT,STAR Plus,2.54,HSM (U),CS M 15-30 ABC,100,0.25
9745,9745,ASIAN PAINTS ACE SHYNE,STAR Plus,2.54,HSM (EXCL. MAH WB) (U),CS 22-40 A,75,0.34
9746,9746,AMUL COOKIE SUB,STAR Plus,2.54,MEGA CITIES,CS 22-40 A,45,0.56
9747,9747,MOOV PAIN BALM,STAR Plus,2.54,ALL INDIA (U+R),CS 22-40 AB,150,0.17
9748,9748,QUAKER HOME STYLE MASALA OATS,STAR Plus,2.54,HSM (U),CS F 15-21 AB,80,0.32
9749,9749,MX PLAYER,STAR Plus,2.54,HSM (U+R),CS M 22-50,90,0.28
9750,9750,BRIT MARIEGOLD,STAR Plus,2.54,HSM (U),CS 31-50 AB,120,0.21
9751,9751,PARAGON STIMULUS,STAR Plus,2.54,HSM (EXCL. WB) (U),CS 22-40 AB,40,0.63
9752,9752,MUTHOOT FINCORP LOAN AGAINST GOLD,STAR Plus,2.54,HSM (U+R),CS F 22-40 AB,100,0.25
9753,9753,COLGATE SUPER FLEXI,STAR Plus,2.54,NORTH WEST (INCL. JHARKHAND/BIHAR) (U),CS 22-40 AB,60,0.42
9754,9754,PATANJALI NATURAL BEAUTY PRODUCTS,STAR Plus,2.54,ALL INDIA (U),CS 15-40 AB,60,0.42
9755,9755,VICKS COUGH DROPS,STAR Plus,2.54,MEGA CITIES,CS M 22-40 A,95,0.27
9756,9756,PATANJALI BISCUITS,STAR Plus,2.54,ALL INDIA (U),CS F 22-40 AB,30,0.85
9757,9757,PATANJALI NATURAL BEAUTY PRODUCTS,STAR Plus,2.54,ALL INDIA (U),CS 15+ ABC,60,0.42
9758,9758,PATANJALI KACHI GHANI MUSTARD OIL,STAR Plus,2.54,HSM (U+R),CS M 31-50 CD,100,0.25
9759,9759,BRIT MARIEGOLD,STAR Plus,2.54,HSM (U),CS F 15-21 AB,120,0.21
9760,9760,LINC PENTONIC,STAR Plus,2.54,MEGA CITIES,CS M 22-50 A,120,0.21
9761,9761,PATANJALI NATURAL BEAUTY PRODUCTS,STAR Plus,2.54,NORTH WEST (U+R),CS F 22-40,60,0.42
9762,9762,PARLE HIDE & SEEK PLATINA COLLECTION,STAR Plus,2.54,HSM (U+R),CS F 15-50 AB,80,0.32
9763,9763,MUTHOOT FINCORP LOAN AGAINST GOLD,STAR Plus,2.54,HSM (U),CS M 15+ AB,100,0.25
9764,9764,PATANJALI KACHI GHANI MUSTARD OIL,STAR Plus,2.54,ALL INDIA (U+R),CS 15+,100,0.25
9765,9765,VICKS COUGH DROPS,STAR Plus,2.55,HSM (U+R),CS 22-50 BCD,95,0.27
9766,9766,PURE IT COPPER RO,STAR Plus,2.55,HSM (U+R),CS M 31-50 CD,160,0.16
9767,9767,RASNA DESI MASALA,STAR Plus,2.55,HSM (U+R),CS 22-50 BCD,60,0.42
9768,9768,PARAGON SOLEA,STAR Plus,2.55,ALL INDIA (U+R),CS 22-50 AB,120,0.21
9769,9769,BRIT MARIEGOLD,STAR Plus,2.55,HSM (U),CS 22-60 AB,120,0.21
9770,9770,PARLE MARIE,STAR Plus,2.55,HSM (U),CS F 31-40 AB,40,0.64
9771,9771,VICKS COUGH DROPS,STAR Plus,2.55,HSM (U+R),CS M 22+ ABC,95,0.27
9772,9772,PATANJALI NATURAL BEAUTY PRODUCTS,STAR Plus,2.55,ALL INDIA (U),CS M 15+ AB,60,0.42
9773,9773,RASNA DESI MASALA,STAR Plus,2.55,HSM (U+R),CS M 22-50 ABC,60,0.42
9774,9774,PURE IT COPPER RO,STAR Plus,2.55,HSM (U+R),CS M 22+ BCD,160,0.16
9775,9775,VEET COLD WAX STRIP,STAR Plus,2.55,ALL INDIA (U+R),CS M 22-40 A,60,0.42
9776,9776,SUZUKI ACCESS 125,STAR Plus,2.55,HSM (U+R),CS F 15-40 AB,30,0.85
9777,9777,VICKS COUGH DROPS,STAR Plus,2.55,HSM (U+R),CS M 22-50 ABC,95,0.27
9778,9778,ASIAN PAINTS ACE SHYNE,STAR Plus,2.55,HSM (U+R),CS F 15-40 AB,75,0.34
9779,9779,HARPIC FLUSHMATIC,STAR Plus,2.55,ALL INDIA (U+R),CS 15+ AB,120,0.21
9780,9780,GILLETTE VENUS 3,STAR Plus,2.55,MAH (U),CS F 31-50 AB,30,0.85
9781,9781,COLGATE SUPER FLEXI,STAR Plus,2.55,HSM (U+R),CS F 22-40 A,60,0.43
9782,9782,PATANJALI NATURAL BEAUTY PRODUCTS,STAR Plus,2.55,HSM (U+R),CS F 15+,60,0.43
9783,9783,ASIAN PAINTS ACE SHYNE,STAR Plus,2.55,HSM (U+R),CS F 15-40 B,75,0.34
9784,9784,HARPIC FLUSHMATIC,STAR Plus,2.55,MEGA CITIES,CS M 22-40 AB,120,0.21
9785,9785,ODOMOS FABRIC ROLL-ON,STAR Plus,2.55,HSM (U+R),CS M 22-60 ABC,30,0.85
9786,9786,KINGFISHER MINERAL WATER,STAR Plus,2.55,MEGA CITIES,CS 15-30 AB,195,0.13
9787,9787,DABUR REAL JUICE,STAR Plus,2.55,ALL INDIA (U+R),CS 15-30 ABC,45,0.57
9788,9788,DABUR PUDIN HARA,STAR Plus,2.56,HSM (U),CS F 15-50 AB,10,2.56
9789,9789,PATANJALI FACE WASH,STAR Plus,2.56,HSM (U),CS 22-40 AB,40,0.64
9790,9790,AMUL GULKANDI KULFI,STAR Plus,2.56,HSM (U+R),CS M 22+ ABC,45,0.57
9791,9791,AMUL COOKIE SUB,STAR Plus,2.56,HSM (U+R),CS 15+ ABC,45,0.57
9792,9792,HARPIC FLUSHMATIC,STAR Plus,2.56,MEGA CITIES (EXCL. KOL),CS M 22-40 A,120,0.21
9793,9793,PARAGON STIMULUS,STAR Plus,2.56,HSM (U),CS 41+ ABC,40,0.64
9794,9794,LINC PENTONIC,STAR Plus,2.56,HSM (U+R),CS M 15-40,120,0.21
9795,9795,AMUL EPIC SWEETHEART,STAR Plus,2.56,MAH (U),CS F 22+ AB,45,0.57
9796,9796,LEHAR KURKURE MASALA MUNCH,STAR Plus,2.56,MEGA CITIES,CS 22-40 A,100,0.26
9797,9797,PATANJALI FACE WASH,STAR Plus,2.56,MEGA CITIES (EXCL. CHENNAI),CS 22-40 AB,40,0.64
9798,9798,ACKO.COM,STAR Plus,2.56,HSM (U),CS 15-40 A,75,0.34
9799,9799,PATANJALI KACHI GHANI MUSTARD OIL,STAR Plus,2.56,ALL INDIA (U+R),CS M 22-50 AB,100,0.26
9800,9800,SUZUKI ACCESS 125,STAR Plus,2.56,HSM (U),CS M 22-50 BCD,30,0.85
9801,9801,BRIT MARIEGOLD,STAR Plus,2.56,HSM (U),CS 41+ ABC,120,0.21
9802,9802,PATANJALI BISCUITS,STAR Plus,2.56,MEGA CITIES (EXCL. KOL),CS M 22-40 A,30,0.85
9803,9803,PATANJALI KACHI GHANI MUSTARD OIL,STAR Plus,2.56,ALL INDIA (U+R),CS M 22-40 A,100,0.26
9804,9804,RASNA DESI MASALA,STAR Plus,2.56,HSM (U+R),CS M 22-50,60,0.43
9805,9805,HARPIC FLUSHMATIC,STAR Plus,2.56,HSM (U+R),CS M 15-40 ABC,120,0.21
